n,jobtype,method,n_samples,lambda_imle,sigma,step_mu,n_iter_mu,mean_relat_eval,std_relat_eval,mean_relat_test,std_relat_test
50,SG,IMLE,5.0,5.0,1.0,5,30,0.142232209444046,0.0386908128857612,0.126996636390686,0.0383905656635761
50,SG,IMLE,5.0,5.0,2.0,10,30,0.1995976120233535,0.0381583645939827,0.2066185623407364,0.0462639071047306
50,SG,IMLE,5.0,5.0,2.0,10,20,0.2050264775753021,0.0429731421172618,0.198854923248291,0.0433868169784545
50,SG,IMLE,5.0,5.0,2.0,15,20,0.1946122497320175,0.0447677932679653,0.1890752166509628,0.0458249300718307
50,SG,IMLE,5.0,5.0,2.0,10,10,0.1946659982204437,0.0444062054157257,0.1943666785955429,0.0448774136602878
50,SG,IMLE,5.0,5.0,2.0,15,10,0.1942429989576339,0.0431115627288818,0.1772733926773071,0.0450053513050079
50,SG,IMLE,5.0,5.0,1.0,5,20,0.1404714584350586,0.0318929105997085,0.1288565546274185,0.0379117429256439
50,SG,IMLE,5.0,5.0,2.0,15,30,0.1992117464542389,0.0439064912497997,0.1940409243106842,0.0446774028241634
50,SG,IMLE,5.0,5.0,2.0,20,30,0.1963348239660263,0.0479563847184181,0.1787124872207641,0.0407096333801746
50,SG,IMLE,5.0,5.0,2.0,20,20,0.1920652985572815,0.0383615791797637,0.182259202003479,0.0467122048139572
50,SG,IMLE,5.0,5.0,2.0,20,10,0.190047487616539,0.0456493347883224,0.1703187525272369,0.0452167503535747
50,SG,IMLE,5.0,5.0,2.0,5,10,0.2064216285943985,0.0407517552375793,0.2064019739627838,0.047157198190689
50,SG,IMLE,5.0,5.0,2.0,5,20,0.2097154408693313,0.0454239174723625,0.2146859765052795,0.0452921688556671
50,SG,IMLE,5.0,5.0,2.0,5,30,0.2105935215950012,0.0443792454898357,0.2092006504535675,0.0475616157054901
50,SG,SPOPlus,,,,10,30,0.1492561846971511,0.034091617912054,0.1307142078876495,0.0379016771912574
50,SG,SPOPlus,,,,10,20,0.1446477174758911,0.0368092693388462,0.131951555609703,0.0399806089699268
50,SG,SPOPlus,,,,10,10,0.1552295982837677,0.03833894059062,0.1326294243335724,0.0386578701436519
50,SG,SPOPlus,,,,15,10,0.1564384847879409,0.0356395319104194,0.1334605067968368,0.0400470979511737
50,SG,SPOPlus,,,,15,20,0.153379425406456,0.038206361234188,0.1336175501346588,0.0386830158531665
50,SG,SPOPlus,,,,5,30,0.1480235904455185,0.0425773225724697,0.131107211112976,0.040074311196804
50,SG,SPOPlus,,,,5,10,0.1498596370220184,0.0408014543354511,0.1301621943712234,0.0379005521535873
50,SG,SPOPlus,,,,5,20,0.1464104205369949,0.0414744280278682,0.1306963711977005,0.0377837494015693
50,SG,SPOPlus,,,,15,30,0.1550675332546234,0.0394646935164928,0.1329531669616699,0.0384750515222549
50,SG,SPOPlus,,,,20,30,0.1565694361925125,0.035768274217844,0.1335027068853378,0.0383430831134319
50,SG,SPOPlus,,,,20,20,0.1484246104955673,0.0370107106864452,0.1327107101678848,0.0399985462427139
50,SG,SPOPlus,,,,20,10,0.1575535535812378,0.0386694893240928,0.1377332806587219,0.0406464263796806
30,SG,Exact,,,,1,10,0.1501088738441467,0.0455552786588668,0.1356969326734542,0.0527776889503002
50,SG,Exact,,,,1,10,0.1534160077571869,0.0353538952767849,0.1318599134683609,0.0375099666416645
30,SG,Exact,,,,1,20,0.1550699472427368,0.0498520620167255,0.1365214586257934,0.0543789081275463
30,SG,Exact,,,,1,30,0.1543883681297302,0.0472341813147068,0.1356503516435623,0.0519464425742626
50,SG,Exact,,,,1,30,0.1468015611171722,0.0383022092282772,0.1294052898883819,0.0373398587107658
50,SG,Exact,,,,1,20,0.139842078089714,0.0348783396184444,0.1301005184650421,0.0384468734264373
30,SG,IMLE,10.0,20.0,1.0,1,20,0.1501902937889099,0.0514597371220588,0.131805345416069,0.0509952679276466
30,SG,IMLE,10.0,1.0,1.0,1,10,0.1505430936813354,0.0504741482436656,0.1326969861984253,0.05163249745965
30,SG,IMLE,10.0,20.0,1.0,1,10,0.1501668244600296,0.053095955401659,0.1314327865839004,0.0516681261360645
30,SG,IMLE,10.0,1.0,1.0,1,30,0.152308240532875,0.0516423247754573,0.1302506476640701,0.0518153235316276
30,SG,IMLE,10.0,1.0,1.0,1,20,0.148704707622528,0.0507981851696968,0.1306804865598678,0.0525418221950531
30,SG,IMLE,10.0,10.0,1.0,1,20,0.1517850905656814,0.0486070625483989,0.1307442039251327,0.0536827370524406
30,SG,IMLE,10.0,10.0,1.0,1,10,0.1471704840660095,0.0496336482465267,0.1289695799350738,0.0534738898277282
30,SG,IMLE,10.0,10.0,1.0,1,30,0.147587314248085,0.0508044995367527,0.1321294158697128,0.0522158071398735
30,SG,IMLE,10.0,20.0,1.0,1,30,0.1470258682966232,0.0474311485886573,0.1318790316581726,0.0511053688824176
30,SG,IMLE,10.0,5.0,1.0,1,10,0.1494173407554626,0.0497826747596263,0.132796972990036,0.0515892505645751
30,SG,IMLE,10.0,5.0,1.0,1,20,0.1458735316991806,0.0475067272782325,0.1313392966985702,0.0516883544623851
30,SG,IMLE,1.0,10.0,1.0,1,10,0.1484051495790481,0.0475280918180942,0.1318080276250839,0.0526509992778301
30,SG,IMLE,10.0,5.0,1.0,1,30,0.1480009108781814,0.0500643104314804,0.1333385556936264,0.05335308983922
30,SG,IMLE,1.0,10.0,1.0,1,20,0.1448377966880798,0.0498628728091716,0.1315206587314605,0.049681831151247
30,SG,IMLE,1.0,10.0,1.0,1,30,0.1484133303165435,0.049807172268629,0.1312857866287231,0.0508530661463737
30,SG,IMLE,1.0,1.0,1.0,1,10,0.148445725440979,0.0451742559671402,0.1332327425479889,0.0523186512291431
30,SG,IMLE,1.0,1.0,1.0,1,20,0.1494700610637664,0.0503526106476783,0.1331686824560165,0.0525531694293022
30,SG,IMLE,1.0,1.0,1.0,1,30,0.1457792669534683,0.0528042800724506,0.1326892971992492,0.051774613559246
30,SG,IMLE,1.0,20.0,1.0,1,10,0.146782174706459,0.04782060906291,0.1335355341434478,0.0531251989305019
30,SG,IMLE,1.0,20.0,1.0,1,20,0.1484485864639282,0.0458584129810333,0.1376535594463348,0.0531891025602817
30,SG,IMLE,1.0,5.0,1.0,1,30,0.1471804082393646,0.0498563908040523,0.1308220475912094,0.0516592152416706
30,SG,IMLE,1.0,5.0,1.0,1,10,0.1444889158010482,0.0476052388548851,0.1308096051216125,0.0533719286322593
30,SG,IMLE,1.0,5.0,1.0,1,20,0.1478579193353653,0.0501113943755626,0.1321391463279724,0.0535368882119655
30,SG,IMLE,1.0,20.0,1.0,1,30,0.14727683365345,0.052347332239151,0.1330281198024749,0.0518359206616878
30,SG,IMLE,5.0,10.0,1.0,1,10,0.1465901136398315,0.0486594848334789,0.1305776834487915,0.0522751472890377
30,SG,IMLE,5.0,10.0,1.0,1,20,0.1455918401479721,0.0500439219176769,0.1325764209032058,0.0540581569075584
30,SG,IMLE,5.0,10.0,1.0,1,30,0.1493882238864898,0.0457269847393035,0.1345810294151306,0.0535022839903831
30,SG,IMLE,5.0,1.0,1.0,1,10,0.1482612192630767,0.052911140024662,0.1329309940338134,0.0534545220434665
30,SG,IMLE,5.0,1.0,1.0,1,20,0.1489711701869964,0.0498012043535709,0.1310388892889022,0.0520882569253444
30,SG,IMLE,5.0,1.0,1.0,1,30,0.1448558717966079,0.0478074923157691,0.130240797996521,0.052280243486166
30,SG,IMLE,5.0,20.0,1.0,1,10,0.1488934010267257,0.0484520159661769,0.1324498355388641,0.0535284653306007
30,SG,IMLE,5.0,20.0,1.0,1,20,0.146738588809967,0.0499686151742935,0.131426528096199,0.0519329905509948
30,SG,IMLE,5.0,5.0,1.0,1,20,0.147613376379013,0.0487537905573844,0.1288445889949798,0.0497271418571472
30,SG,IMLE,5.0,5.0,1.0,1,10,0.1500113606452942,0.0492267906665802,0.1315318048000335,0.0513623803853988
30,SG,IMLE,5.0,20.0,1.0,1,30,0.1484440565109253,0.0469746142625808,0.1329028308391571,0.0545319020748138
50,SG,IMLE,10.0,10.0,1.0,1,10,0.1444063037633896,0.0373870953917503,0.1295191347599029,0.03800530731678
30,SG,IMLE,5.0,5.0,1.0,1,30,0.1469455361366272,0.0512753054499626,0.1307815909385681,0.0520515069365501
50,SG,IMLE,10.0,10.0,1.0,1,20,0.1457046866416931,0.0383445881307125,0.1278878450393676,0.0366289243102073
50,SG,IMLE,10.0,10.0,1.0,1,30,0.1398699730634689,0.0403769128024578,0.1269388198852539,0.0378635041415691
50,SG,IMLE,10.0,1.0,1.0,1,30,0.1464602351188659,0.0392767488956451,0.1266235709190368,0.038522619754076
50,SG,IMLE,10.0,1.0,1.0,1,20,0.1414536237716674,0.035183947533369,0.1262151598930359,0.0376101918518543
50,SG,IMLE,10.0,1.0,1.0,1,10,0.1414639055728912,0.0364853367209434,0.1268474459648132,0.0349403358995914
50,SG,IMLE,10.0,20.0,1.0,1,30,0.1430896818637848,0.0394571796059608,0.1286326795816421,0.038321565836668
50,SG,IMLE,10.0,20.0,1.0,1,10,0.1460792571306228,0.0392654575407505,0.1297822743654251,0.038476075977087
50,SG,IMLE,10.0,5.0,1.0,1,10,0.1417210549116134,0.0354229398071765,0.1284918189048767,0.0376918353140354
50,SG,IMLE,10.0,20.0,1.0,1,20,0.1458372920751571,0.0377811901271343,0.1282359808683395,0.0365282408893108
50,SG,IMLE,10.0,5.0,1.0,1,20,0.1422331929206848,0.0346733443439006,0.1290477365255355,0.0390826947987079
50,SG,IMLE,10.0,5.0,1.0,1,30,0.139884352684021,0.0331578589975833,0.1283766776323318,0.0389039553701877
50,SG,IMLE,1.0,1.0,1.0,1,10,0.1427549719810485,0.0347599610686302,0.1294466853141784,0.0379657782614231
50,SG,IMLE,1.0,10.0,1.0,1,10,0.142240822315216,0.0391092747449874,0.12823086977005,0.0374267883598804
50,SG,IMLE,1.0,10.0,1.0,1,30,0.1422390788793563,0.0355610139667987,0.1281691342592239,0.0376620925962924
50,SG,IMLE,1.0,10.0,1.0,1,20,0.141598030924797,0.0369646176695823,0.127732053399086,0.0372114330530166
50,SG,IMLE,1.0,1.0,1.0,1,30,0.1423107087612152,0.0336027592420578,0.1288139373064041,0.037760891020298
50,SG,IMLE,1.0,1.0,1.0,1,20,0.1466313898563385,0.0365708991885185,0.1289315223693847,0.0385346189141273
50,SG,IMLE,1.0,5.0,1.0,1,10,0.1412875205278396,0.0377982705831527,0.1281482577323913,0.0383245721459388
50,SG,IMLE,1.0,20.0,1.0,1,10,0.1435840278863906,0.0379429571330547,0.1280036121606826,0.037954919040203
50,SG,IMLE,1.0,20.0,1.0,1,30,0.1441680192947387,0.0357445403933525,0.1289570778608322,0.0381297618150711
50,SG,IMLE,1.0,5.0,1.0,1,20,0.140857309103012,0.0387422293424606,0.1269839257001876,0.038209281861782
50,SG,IMLE,5.0,1.0,1.0,1,10,0.1404110938310623,0.0360920801758766,0.1291960477828979,0.0386279784142971
50,SG,IMLE,5.0,10.0,1.0,1,20,0.1441535353660583,0.0361822247505188,0.1286507993936538,0.0391599163413047
50,SG,IMLE,5.0,10.0,1.0,1,10,0.1414460837841034,0.0370497591793537,0.1282158941030502,0.0380569733679294
50,SG,IMLE,5.0,1.0,1.0,1,30,0.1421688497066497,0.0386006757616996,0.1278185248374939,0.0371798798441886
50,SG,IMLE,5.0,20.0,1.0,1,10,0.1411139070987701,0.0350924730300903,0.128850519657135,0.0377507992088794
50,SG,IMLE,5.0,1.0,1.0,1,20,0.1389109343290329,0.0358701720833778,0.1280430406332016,0.0387137196958065
50,SG,IMLE,1.0,20.0,1.0,1,20,0.1432845592498779,0.0390633456408977,0.1275796443223953,0.0376578904688358
50,SG,IMLE,5.0,10.0,1.0,1,30,0.1418491601943969,0.0410606861114501,0.1282826513051986,0.0378366224467754
50,SG,IMLE,1.0,5.0,1.0,1,30,0.1441808491945266,0.037746500223875,0.1281841993331909,0.0378624908626079
50,SG,IMLE,5.0,20.0,1.0,1,30,0.1380002647638321,0.0347743444144725,0.1283039450645446,0.0386479459702968
50,SG,IMLE,5.0,20.0,1.0,1,20,0.1445729285478592,0.038548395037651,0.1279873251914978,0.0372309908270835
50,SG,IMLE,5.0,5.0,1.0,1,10,0.1434875428676605,0.0327171795070171,0.1271174103021621,0.036022987216711
30,SG,SPOPlus,,,,1,10,0.1483903378248214,0.0448596216738224,0.1335466057062149,0.0520665198564529
50,SG,SPOPlus,,,,1,10,0.1405587196350097,0.0358042791485786,0.1279979199171066,0.0376708768308162
50,SG,IMLE,5.0,5.0,1.0,1,20,0.1407195627689361,0.0339155457913875,0.1270846575498581,0.0376908592879772
30,SG,SPOPlus,,,,1,20,0.1511269807815551,0.0505052022635936,0.133817970752716,0.0521634705364704
30,SG,SPOPlus,,,,1,30,0.1517309993505478,0.0552711002528667,0.13454170525074,0.0530217625200748
50,SG,IMLE,5.0,5.0,1.0,1,30,0.1433371752500534,0.0321632884442806,0.1260839700698852,0.0382090844213962
50,SG,SPOPlus,,,,1,20,0.1441958099603653,0.0349904783070087,0.1300371885299682,0.0385404303669929
50,SG,SPOPlus,,,,1,30,0.143654778599739,0.0382738336920738,0.1287834495306015,0.0387185290455818
30,classic,IMLE,10.0,1.0,1.0,5,15,0.1579597443342209,0.0481463372707366,0.13457852602005,0.0534438639879226
30,classic,IMLE,10.0,5.0,1.0,5,15,0.1522429883480072,0.0485098846256732,0.1342480033636093,0.0542447827756404
30,classic,IMLE,10.0,20.0,1.0,5,15,0.1471240520477295,0.0454611517488956,0.1349228620529174,0.0536901280283927
30,classic,IMLE,10.0,10.0,1.0,5,15,0.1501537412405014,0.0414738953113555,0.1358332186937332,0.0543288961052894
30,classic,IMLE,1.0,10.0,1.0,5,15,0.1628552824258804,0.0505356416106224,0.1356803774833679,0.0533341355621814
30,classic,IMLE,1.0,1.0,1.0,5,15,0.1567145586013794,0.0496962778270244,0.1349413841962814,0.0540883019566535
30,classic,IMLE,1.0,20.0,1.0,5,15,0.1539106965065002,0.0525129996240139,0.1359841525554657,0.0534122847020626
30,classic,IMLE,5.0,10.0,1.0,5,15,0.1665991842746734,0.0520081892609596,0.1364678144454956,0.053581416606903
30,classic,IMLE,1.0,5.0,1.0,5,15,0.160727173089981,0.0506662316620349,0.1363143026828766,0.0545525029301643
30,classic,IMLE,5.0,5.0,1.0,5,15,0.1582711189985275,0.0504283942282199,0.1357209086418151,0.0545608922839164
30,classic,IMLE,5.0,1.0,1.0,5,15,0.1584426909685135,0.0516060665249824,0.1361622959375381,0.0555550456047058
30,LD,IMLE,10.0,10.0,1.0,5,15,0.1657243221998214,0.0498359650373458,0.1412222385406494,0.0543273985385894
30,classic,IMLE,5.0,20.0,1.0,5,15,0.1567662507295608,0.0532769374549388,0.1360140293836593,0.0540847033262252
30,LD,IMLE,10.0,1.0,1.0,5,15,0.154386430978775,0.0481291785836219,0.1414279043674469,0.0552431121468544
30,LD,IMLE,10.0,20.0,1.0,5,15,0.1586770117282867,0.0535418167710304,0.1415667682886123,0.0535749346017837
30,LD,IMLE,10.0,5.0,1.0,5,15,0.1635533273220062,0.05527089163661,0.1413044333457946,0.0541379302740097
30,LD,IMLE,1.0,10.0,1.0,5,15,0.1635423600673675,0.0558576695621013,0.1418754458427429,0.0551293306052684
30,LD,IMLE,1.0,20.0,1.0,5,15,0.163928285241127,0.0510882586240768,0.1412897258996963,0.0539662018418312
30,LD,IMLE,1.0,1.0,1.0,5,15,0.1583077311515808,0.0534138567745685,0.1399348229169845,0.0548877231776714
30,LD,IMLE,5.0,10.0,1.0,5,15,0.1669953912496566,0.0497443228960037,0.1412395238876342,0.0547957830131053
30,LD,IMLE,5.0,1.0,1.0,5,15,0.157780036330223,0.0492845959961414,0.1406073719263076,0.0533245839178562
30,LD,IMLE,1.0,5.0,1.0,5,15,0.1600105464458465,0.0556498356163501,0.1407574117183685,0.0545298606157302
30,LD,IMLE,5.0,20.0,1.0,5,15,0.1623509526252746,0.0487627238035202,0.1408076882362365,0.0557806342840194
30,LD,IMLE,5.0,5.0,1.0,5,15,0.157719224691391,0.0449748188257217,0.1419329196214676,0.0540540777146816
30,SG,IMLE,10.0,10.0,1.0,10,10,0.1520218849182129,0.0497966781258583,0.1327396482229232,0.0539712868630886
30,SG,IMLE,10.0,10.0,1.0,10,20,0.1461684256792068,0.0487805679440498,0.1307842135429382,0.0526651553809642
30,SG,IMLE,10.0,10.0,1.0,10,30,0.1445459127426147,0.0480660684406757,0.1324149966239929,0.0537885464727878
30,SG,IMLE,10.0,10.0,1.0,15,30,0.1474394649267196,0.0475430339574813,0.1329381614923477,0.053210262209177
30,SG,IMLE,10.0,10.0,1.0,20,10,0.1499785482883453,0.0502818189561367,0.1299518644809723,0.0515357665717601
30,SG,IMLE,10.0,10.0,1.0,15,10,0.1490241885185241,0.0460694767534732,0.1312721967697143,0.0511057376861572
30,SG,IMLE,10.0,10.0,1.0,15,20,0.1483269929885864,0.0506314300000667,0.130886435508728,0.0530031286180019
30,SG,IMLE,10.0,10.0,1.0,20,20,0.1485892832279205,0.0505005754530429,0.1304561197757721,0.0527455545961856
30,SG,IMLE,10.0,10.0,1.0,20,30,0.1459338366985321,0.0504467561841011,0.1304920613765716,0.0514537543058395
30,SG,IMLE,10.0,10.0,1.0,5,10,0.1490274667739868,0.054262924939394,0.1294234246015548,0.051575981080532
30,SG,IMLE,10.0,10.0,1.0,5,20,0.1534498184919357,0.0517818219959735,0.1310548037290573,0.0524605624377727
30,SG,IMLE,10.0,1.0,1.0,10,10,0.1512352079153061,0.0507885627448558,0.1317454725503921,0.0517258383333683
30,SG,IMLE,10.0,10.0,1.0,5,30,0.1510322839021682,0.0517540462315082,0.1328978091478347,0.0538003370165824
30,SG,IMLE,10.0,1.0,1.0,10,30,0.1515286117792129,0.0496406257152557,0.1337005645036697,0.0534137040376663
30,SG,IMLE,10.0,1.0,1.0,10,20,0.1493264734745025,0.0496391728520393,0.1335788667201995,0.0518192164599895
30,SG,IMLE,10.0,1.0,1.0,15,10,0.1447438150644302,0.044377215206623,0.1317513436079025,0.0516610108315944
30,SG,IMLE,10.0,1.0,1.0,15,20,0.1486476510763168,0.0448221415281295,0.1312377750873565,0.0524177066981792
30,SG,IMLE,10.0,1.0,1.0,15,30,0.1509357392787933,0.0478489398956298,0.1318511515855789,0.0521432422101497
30,SG,IMLE,10.0,1.0,1.0,20,10,0.1503938883543014,0.0482697263360023,0.1319601386785507,0.0515230000019073
30,SG,IMLE,10.0,1.0,1.0,20,30,0.1484096646308899,0.05016815289855,0.129819244146347,0.0535279922187328
30,SG,IMLE,10.0,1.0,1.0,20,20,0.14531771838665,0.0474274381995201,0.1316282004117965,0.0528463423252105
30,SG,IMLE,10.0,1.0,1.0,5,10,0.1484465599060058,0.0490678399801254,0.1309169977903366,0.0535968281328678
30,SG,IMLE,10.0,1.0,1.0,5,20,0.1509201377630233,0.0500201098620891,0.1300524473190307,0.0527207404375076
30,SG,IMLE,10.0,1.0,1.0,5,30,0.1469429731369018,0.0525566339492797,0.1315957605838775,0.0520494319498539
30,SG,IMLE,10.0,20.0,1.0,10,10,0.1470406651496887,0.0482457987964153,0.1337368786334991,0.0522551350295543
30,SG,IMLE,10.0,20.0,1.0,10,20,0.1494395285844802,0.0451231077313423,0.1306583434343338,0.0538501776754856
30,SG,IMLE,10.0,20.0,1.0,15,20,0.1491046398878097,0.0513877533376216,0.1325418055057525,0.0523751713335514
30,SG,IMLE,10.0,20.0,1.0,10,30,0.1498385220766067,0.0521358288824558,0.1306353658437729,0.0517686009407043
30,SG,IMLE,10.0,20.0,1.0,15,10,0.1479970514774322,0.0497326925396919,0.1318590193986892,0.0506625175476074
30,SG,IMLE,10.0,20.0,1.0,15,30,0.1497382521629333,0.0478887371718883,0.1301084905862808,0.051777359098196
30,SG,IMLE,10.0,20.0,1.0,20,10,0.1451804041862487,0.0483827777206897,0.1315670013427734,0.0524228066205978
30,SG,IMLE,10.0,20.0,1.0,20,20,0.147371307015419,0.0479051060974597,0.1322664767503738,0.0523171685636043
30,SG,IMLE,10.0,20.0,1.0,5,20,0.1459109038114547,0.0499812550842762,0.1302253752946853,0.0494206137955188
30,SG,IMLE,10.0,5.0,1.0,10,30,0.1520504653453827,0.050925962626934,0.1285131871700287,0.0513167530298233
30,SG,IMLE,10.0,5.0,1.0,15,20,0.1490345448255539,0.0478385612368583,0.1319734752178192,0.0525037609040737
30,SG,IMLE,10.0,5.0,1.0,10,10,0.1466737240552902,0.0459283664822578,0.1316402554512024,0.0521842241287231
30,SG,IMLE,10.0,5.0,1.0,15,30,0.1526111513376236,0.0483699068427085,0.1305320113897323,0.0525282248854637
30,SG,IMLE,10.0,20.0,1.0,20,30,0.1474435180425644,0.0525650046765804,0.1305280178785324,0.0524796843528747
30,SG,IMLE,10.0,5.0,1.0,10,20,0.1491400152444839,0.0450187698006629,0.1314685344696045,0.051563449203968
30,SG,IMLE,10.0,20.0,1.0,5,30,0.1479773372411728,0.0512808412313461,0.131698653101921,0.0505843609571456
30,SG,IMLE,10.0,5.0,1.0,15,10,0.1498866826295852,0.0465141311287879,0.131868377327919,0.0537678860127925
30,SG,IMLE,10.0,20.0,1.0,5,10,0.1485745459794998,0.0490158088505268,0.1308785676956176,0.0510655902326107
30,SG,IMLE,10.0,5.0,1.0,20,30,0.145384132862091,0.0529529973864555,0.1328368484973907,0.0517894737422466
30,SG,IMLE,10.0,5.0,1.0,5,20,0.1453207284212112,0.0451681613922119,0.1322093307971954,0.0522865280508995
30,SG,IMLE,10.0,5.0,1.0,20,20,0.1473882496356964,0.050996359437704,0.1310327500104904,0.0520657561719417
30,SG,IMLE,10.0,5.0,1.0,20,10,0.1456180810928344,0.0480690002441406,0.1320396959781646,0.0530032254755497
30,SG,IMLE,10.0,5.0,1.0,5,10,0.149999663233757,0.0444320961833,0.12898950278759,0.0496264584362506
30,SG,IMLE,10.0,5.0,1.0,5,30,0.14734748005867,0.0504280813038349,0.1327127069234848,0.0520932301878929
30,SG,IMLE,1.0,10.0,1.0,10,20,0.1471736133098602,0.0491113290190696,0.1318496316671371,0.0530322603881359
30,SG,IMLE,1.0,10.0,1.0,10,10,0.150446817278862,0.0465769097208976,0.1311071366071701,0.0551633797585964
30,SG,IMLE,1.0,10.0,1.0,10,30,0.1463777869939804,0.0529421232640743,0.1319519877433776,0.0529250316321849
30,SG,IMLE,1.0,10.0,1.0,15,10,0.146287128329277,0.0465425178408622,0.1339226216077804,0.0532834455370903
30,SG,IMLE,1.0,10.0,1.0,20,20,0.1491996198892593,0.0465405657887458,0.1340111792087555,0.05195127800107
30,SG,IMLE,1.0,10.0,1.0,15,20,0.1520145386457443,0.0532162934541702,0.1296641379594802,0.0511205159127712
30,SG,IMLE,1.0,10.0,1.0,15,30,0.1509844958782196,0.0493917316198349,0.1302249878644943,0.0534718856215477
30,SG,IMLE,1.0,10.0,1.0,20,10,0.1502297818660736,0.0493407920002937,0.1338775008916854,0.0528724677860736
30,SG,IMLE,1.0,10.0,1.0,5,10,0.1469106674194336,0.0470470450818538,0.1307279616594314,0.0531522333621978
30,SG,IMLE,1.0,10.0,1.0,20,30,0.1517906337976455,0.0513482578098773,0.1319667547941208,0.0524812899529933
30,SG,IMLE,1.0,10.0,1.0,5,20,0.1458198726177215,0.0491066761314868,0.1325201094150543,0.0529027841985225
30,SG,IMLE,1.0,10.0,1.0,5,30,0.1418273597955703,0.042659755796194,0.1310946345329284,0.051476527005434
30,SG,IMLE,1.0,1.0,1.0,10,20,0.1459238231182098,0.0483258292078971,0.1369716972112655,0.0522742606699466
30,SG,IMLE,1.0,1.0,1.0,10,10,0.1482776403427124,0.0426518358290195,0.1313989758491516,0.0501110889017581
30,SG,IMLE,1.0,1.0,1.0,10,30,0.150727316737175,0.0478615835309028,0.1348063498735427,0.0524348206818103
30,SG,IMLE,1.0,1.0,1.0,15,10,0.151252806186676,0.0500078685581684,0.1343195885419845,0.0521308816969394
30,SG,IMLE,1.0,1.0,1.0,15,20,0.1487161368131637,0.0459340065717697,0.1385778933763504,0.0536692515015602
30,SG,IMLE,1.0,1.0,1.0,15,30,0.1481002867221832,0.0485260784626007,0.1320069432258606,0.0531765483319759
30,SG,IMLE,1.0,1.0,1.0,5,10,0.1523189097642898,0.0477485917508602,0.1351392418146133,0.0526759140193462
30,SG,IMLE,1.0,1.0,1.0,20,30,0.1493062376976013,0.0505437441170215,0.1348106563091278,0.0520040579140186
30,SG,IMLE,1.0,1.0,1.0,5,20,0.1499486565589904,0.0487550683319568,0.1364504098892212,0.0509249791502952
30,SG,IMLE,1.0,1.0,1.0,20,20,0.1513206660747528,0.0502678118646144,0.1358177363872528,0.0539994314312934
30,SG,IMLE,1.0,1.0,1.0,20,10,0.1496405750513076,0.0493321605026721,0.1347491443157196,0.0520027913153171
30,SG,IMLE,1.0,1.0,1.0,5,30,0.1491145193576812,0.0527233332395553,0.1313347667455673,0.0509410537779331
30,SG,IMLE,1.0,20.0,1.0,10,10,0.1469726413488388,0.0475917533040046,0.1328998506069183,0.0537370257079601
30,SG,IMLE,1.0,20.0,1.0,10,30,0.1469915211200714,0.0465254597365856,0.1362250298261642,0.0530420839786529
30,SG,IMLE,1.0,20.0,1.0,10,20,0.146766260266304,0.0452276356518268,0.1350068897008896,0.0541277900338172
30,SG,IMLE,1.0,20.0,1.0,20,30,0.1468238234519958,0.0522455386817455,0.1308839172124862,0.0510303117334842
30,SG,IMLE,1.0,20.0,1.0,5,20,0.149657517671585,0.0519827827811241,0.1330344825983047,0.0514072440564632
30,SG,IMLE,1.0,20.0,1.0,5,10,0.1502541005611419,0.0483539104461669,0.1301305741071701,0.0519045852124691
30,SG,IMLE,1.0,20.0,1.0,15,30,0.1504799127578735,0.0539476610720157,0.1307937651872635,0.0511713363230228
30,SG,IMLE,1.0,20.0,1.0,5,30,0.1445466428995132,0.0419299602508544,0.1328836679458618,0.053408995270729
30,SG,IMLE,1.0,20.0,1.0,20,20,0.1483266502618789,0.049880962818861,0.1307588219642639,0.0519383512437343
30,SG,IMLE,1.0,5.0,1.0,10,10,0.1498133987188339,0.0505438670516014,0.1313333362340927,0.0529771298170089
30,SG,IMLE,1.0,20.0,1.0,15,10,0.149663433432579,0.0484210103750228,0.1316514909267425,0.0513677299022674
30,SG,IMLE,1.0,20.0,1.0,20,10,0.1443293988704681,0.0443535298109054,0.1308333277702331,0.0536332800984382
30,SG,IMLE,1.0,5.0,1.0,10,30,0.1476909518241882,0.0487100072205066,0.1331638097763061,0.0532922483980655
30,SG,IMLE,1.0,5.0,1.0,10,20,0.145793616771698,0.0481868386268615,0.1333916783332824,0.0555567927658557
30,SG,IMLE,1.0,5.0,1.0,15,10,0.150967001914978,0.0523759387433528,0.1322280913591385,0.0522178299725055
30,SG,IMLE,1.0,20.0,1.0,15,20,0.1486739516258239,0.0501202680170536,0.1361610740423202,0.0534172654151916
30,SG,IMLE,1.0,5.0,1.0,5,10,0.1484508067369461,0.0493750385940074,0.1317919194698333,0.0533153340220451
30,SG,IMLE,1.0,5.0,1.0,15,20,0.1492596268653869,0.0457575395703315,0.129426047205925,0.0511185638606548
30,SG,IMLE,1.0,5.0,1.0,15,30,0.1493814140558242,0.0452285185456275,0.1326135993003845,0.0520508885383605
30,SG,IMLE,1.0,5.0,1.0,20,30,0.1475499123334884,0.0443427674472332,0.1318867057561874,0.0533606000244617
30,SG,IMLE,1.0,5.0,1.0,20,20,0.1453078240156173,0.0512382909655571,0.1315555721521377,0.0538058765232563
30,SG,IMLE,1.0,5.0,1.0,20,10,0.1463459134101867,0.0474152192473411,0.1317761987447738,0.051475740969181
30,SG,IMLE,1.0,5.0,1.0,5,20,0.1552986800670623,0.0518760792911052,0.1294851303100586,0.0522205419838428
