time limit,dim,keep,num_feat,num_item,num_data_train,jobtype,step_mu,num_iter_mu,method,lr,mean_relat_eval,median_relat_eval,std_relat_eval,mean_relat_test,median_relat_test,std_relat_test
60,10,1,12,100,200,SG,5,10,SPOPlus,0.001,0.218460351228714,0.22018349170684814,0.05785267427563667,0.21524375677108765,0.2145669311285019,0.06337236613035202
600,10,1,12,100,200,SG,5,10,SPOPlus,0.001,0.0870368555188179,0.08556149899959564,0.02805989421904087,0.08569515496492386,0.08275862038135529,0.03179318830370903
1800,10,1,12,100,200,SG,5,10,SPOPlus,0.001,0.08525862544775009,0.0833333358168602,0.02665005251765251,0.08426263928413391,0.08191126585006714,0.031023545190691948
3600,10,1,12,100,200,SG,5,10,SPOPlus,0.001,0.08369752183556557,0.08171901479363441,0.025842784658003718,0.08252824306255206,0.07984007149934769,0.03025688889586033
60,10,1,12,100,200,SG,5,5,SPOPlus,0.001,0.10090669989585876,0.09607843309640884,0.0369398407638073,0.09742125123739243,0.09289617836475372,0.034180041402578354
600,10,1,12,100,200,SG,5,5,SPOPlus,0.001,0.07994256913661957,0.07920791953802109,0.03159915283322334,0.07624012976884842,0.07359307259321213,0.0298254806548357
1800,10,1,12,100,200,SG,5,5,SPOPlus,0.001,0.07756949216127396,0.07575757801532745,0.030410999432206154,0.07376105338335037,0.06990291178226471,0.029773607850074768
3600,10,1,12,100,200,SG,5,5,SPOPlus,0.001,0.07470256261527539,0.07216763123869896,0.030137454785597515,0.07060617481544613,0.06691237539052963,0.028913294019172437
60,10,1,12,100,200,SG,10,5,SPOPlus,0.001,0.1000327616930008,0.09677419066429138,0.03579947352409363,0.09427241235971451,0.08955223858356476,0.0357709676027298
600,10,1,12,100,200,SG,10,5,SPOPlus,0.001,0.09262245148420334,0.08849557489156723,0.03654779493808746,0.08743259310722351,0.08348457515239716,0.034503206610679626
1800,10,1,12,100,200,SG,10,5,SPOPlus,0.001,0.08871489763259888,0.0833333358168602,0.03644755482673645,0.08334827423095703,0.0796460211277008,0.03316585719585419
3600,10,1,12,100,200,SG,10,5,SPOPlus,0.001,0.08390383653342724,0.07902304828166962,0.03558979595995276,0.07837610248848796,0.07345175370573997,0.032292263916360246
60,10,1,12,100,200,SG,20,10,SPOPlus,0.001,0.09722337126731873,0.0939086303114891,0.03512323275208473,0.09277539700269699,0.08791209012269974,0.03540664166212082
