time limit,dim,keep,num_feat,num_item,num_data_train,jobtype,step_mu,num_iter_mu,method,lr,mean_relat_eval,median_relat_eval,std_relat_eval,mean_relat_test,median_relat_test,std_relat_test
600,10,1,12,100,200,SG,10,20,IMLE,0.001,0.0904865711927414,0.08670520037412643,0.03810564801096916,0.09024906158447266,0.08264462649822235,0.041498687118291855
1800,10,1,12,100,200,SG,10,20,IMLE,0.001,0.09017450362443924,0.08571428805589676,0.038155924528837204,0.09004299342632294,0.0824742242693901,0.041541922837495804
3600,10,1,12,100,200,SG,10,20,IMLE,0.001,0.08950484745204448,0.08525115996599197,0.03761510399862988,0.08971244017127901,0.08219178020954132,0.04162363201365359
60,10,1,12,100,200,SG,1,5,SPOPlus,0.001,0.36455604434013367,0.37560975551605225,0.11301002651453018,0.37171465158462524,0.3821989595890045,0.10760722309350967
600,10,1,12,100,200,SG,1,5,SPOPlus,0.001,0.1595749408006668,0.1515151560306549,0.04942163825035095,0.1562904566526413,0.15406976640224457,0.04743700474500656
1800,10,1,12,100,200,SG,1,5,SPOPlus,0.001,0.10791196674108505,0.10328638553619385,0.032695066183805466,0.10426101088523865,0.10181818157434464,0.037762828171253204
3600,10,1,12,100,200,SG,1,5,SPOPlus,0.001,0.10760974023491145,0.102511677891016,0.032650207616848,0.10396519885677845,0.10140300914645195,0.037648319941030156
60,10,1,12,100,200,SG,5,10,SPOPlus,0.001,0.292965292930603,0.30582892894744873,0.08295715600252151,0.3008579611778259,0.3054662346839905,0.08593294769525528
600,10,1,12,100,200,SG,5,10,SPOPlus,0.001,0.07924734055995941,0.07514450699090958,0.03519025072455406,0.07850579172372818,0.06985294073820114,0.04052901640534401
1800,10,1,12,100,200,SG,5,10,SPOPlus,0.001,0.07881313562393188,0.07428571581840515,0.0353127084672451,0.07848697900772095,0.06949806958436966,0.04052488133311272
3600,10,1,12,100,200,SG,5,10,SPOPlus,0.001,0.07875790793448686,0.07521392405033112,0.03519420427983399,0.07836333299800753,0.06942253932356834,0.04049826480967938
60,10,1,12,100,200,SG,20,10,SPOPlus,0.001,0.1600799411535263,0.15662650763988495,0.045669618993997574,0.15419192612171173,0.15000000596046448,0.04567024111747742
600,10,1,12,100,200,SG,20,10,SPOPlus,0.001,0.1080353632569313,0.1007462665438652,0.045092999935150146,0.10151202976703644,0.09302325546741486,0.0453823022544384
